word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster	pq
optimized	1.36387128345736	0.991264405396381	1.68604566938309	23	23	1	7	113.474176673181
streamline	1.36387128359433	0.991264405397301	1.68604566949442	23	23	1	7	113.474176685239
displayed	1.36387128361559	0.991264405397446	1.68604566951171	23	23	1	7	113.474176687139
pumping	1.36387128573119	0.991264405412075	1.68604567123165	23	23	1	7	113.474176878846
employer	1.36387128707616	0.991264405421391	1.6860456723251	23	23	1	7	113.47417700092
facilitates	1.36387128707616	0.991264405421391	1.6860456723251	23	23	1	7	113.47417700092
manicured	1.36387128746986	0.991264405423904	1.68604567264505	23	23	1	7	113.474177033862
freelance	1.36387163638313	0.99126440782831	1.6860459563006	23	23	1	7	113.474208542017
marveling	1.36387163638313	0.99126440782831	1.6860459563006	23	23	1	7	113.474208542017
echoes	1.36387163638313	0.99126440782831	1.6860459563006	23	23	1	7	113.474208542017
larger	1.36387163666513	0.991264407830116	1.68604595652977	23	23	1	7	113.474208565682
personal	1.41070479690817	0.935153722119015	1.69251307469478	188	173	0.920212765957447	6	14.4210855684783
furthermore	1.41519708348207	0.941823088532689	1.69994515064146	168	156	0.928571428571429	6	16.1889496155513
delightful	1.40725408365965	0.961594974150165	1.70441454766369	108	103	0.953703703703704	7	25.0382587401461
await	1.42768014369124	0.937794066838963	1.70813591510998	182	168	0.923076923076923	6	15.0756369880543
goals	1.43639608868039	0.964360959238881	1.73009415445532	102	98	0.96078431372549	7	27.0591165935915
elaborate	1.42303500353961	0.991263761460579	1.7342527111364	24	24	1	7	113.465738943334
eat	1.42303544479739	0.991263764569294	1.73425307498582	24	24	1	7	113.465779674989
debates	1.42303544479739	0.991263764569294	1.73425307498582	24	24	1	7	113.465779674989
common	1.4230354448248	0.991263764569418	1.73425307500839	24	24	1	7	113.465779676605
view	1.4230354448248	0.991263764569418	1.73425307500839	24	24	1	7	113.465779676605
rest	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
integrates	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
guidance	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
courtyard	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
would	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
creates	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
aficionado	1.42303544501049	0.991263764570672	1.73425307516147	24	24	1	7	113.465779693043
company	1.42303578619445	0.991263766974459	1.73425335649277	24	24	1	7	113.465811188463
above	1.42303583069484	0.99126376728793	1.73425339318659	24	24	1	7	113.465815295693
anything	1.42303583422333	0.991263767312728	1.73425339609605	24	24	1	7	113.465815620605
changing	1.42303583422333	0.991263767312728	1.73425339609605	24	24	1	7	113.465815620605
senses	1.42303583433901	0.991263767313526	1.73425339619144	24	24	1	7	113.465815631062
stuffed	1.42303587587	0.991263767606206	1.73425343043684	24	24	1	7	113.465819465885
melting	1.42303587587	0.991263767606206	1.73425343043684	24	24	1	7	113.465819465885
pot	1.42303587587	0.991263767606206	1.73425343043684	24	24	1	7	113.465819465885
summary	1.42303587587	0.991263767606206	1.73425343043684	24	24	1	7	113.465819465885
appreciation	1.42303588330405	0.99126376765857	1.73425343656676	24	24	1	7	113.465820151978
plays	1.4230359014115	0.991263767785986	1.73425345149759	24	24	1	7	113.465821821433
piece	1.42304581623456	0.991263837616216	1.73426162699528	24	24	1	7	113.466736774057
harmonious	1.42304610171849	0.991263839626302	1.73426186239762	24	24	1	7	113.466763111479
secrets	1.44628908758058	0.957631054491913	1.734591987005	123	117	0.951219512195122	7	22.6021923134511
treasures	1.50876434945188	0.870079826700875	1.74166838606228	433	362	0.836027713625866	6	6.69703406797055
crowdfunding	1.56680860599579	0.781896913576982	1.75107166937384	840	626	0.745238095238095	5	3.58498784405309
checking	1.45556272274318	0.982078131787758	1.75588732462402	51	50	0.980392156862745	7	54.7977543500146
everyday	1.45556272274318	0.982078131787758	1.75588732462402	51	50	0.980392156862745	7	54.7977543500146
starting	1.45556272274318	0.982078131787758	1.75588732462402	51	50	0.980392156862745	7	54.7977543500146
fantastic	1.45556272274318	0.982078131787758	1.75588732462402	51	50	0.980392156862745	7	54.7977543500146
buying	1.47618055465973	0.95361007607706	1.75740752449488	138	130	0.942028985507246	7	20.5564052586319
interesting	1.48769249215209	0.971119898404199	1.77659866269292	85	82	0.964705882352941	7	33.62591697203
reaching	1.48653234698698	0.976074843548957	1.7783420702575	70	68	0.971428571428571	7	40.7970098563929
undergone	1.48225346373967	0.991263058592262	1.78316510231048	25	25	1	7	113.456530418572
finance	1.48225346475619	0.991263058597788	1.78316510315853	25	25	1	7	113.456530490956
turmoil	1.48225346487803	0.991263058598402	1.78316510326015	25	25	1	7	113.456530499009
roles	1.4822535006549	0.99126305878702	1.78316513310448	25	25	1	7	113.456532969956
existing	1.48225350084139	0.991263058788177	1.78316513326014	25	25	1	7	113.456532985112
outpost	1.48225350090487	0.991263058788462	1.78316513331306	25	25	1	7	113.456532988851
touch	1.48225355019577	0.991263059048169	1.78316517443043	25	25	1	7	113.456536391085
flowers	1.48225355282018	0.991263059061969	1.78316517661964	25	25	1	7	113.456536571873
finally	1.48225355431195	0.991263059069911	1.78316517786408	25	25	1	7	113.456536675905
entry	1.48225355431195	0.991263059069911	1.78316517786408	25	25	1	7	113.456536675905
ecosystem	1.48225358043231	0.991263059206948	1.78316519965277	25	25	1	7	113.456538471134
strike	1.48225358043231	0.991263059206948	1.78316519965277	25	25	1	7	113.456538471134
involved	1.48225358043231	0.991263059206948	1.78316519965277	25	25	1	7	113.456538471134
birdwatchers	1.48225358043244	0.991263059206949	1.78316519965288	25	25	1	7	113.456538471144
grabbing	1.48225358043244	0.991263059206949	1.78316519965288	25	25	1	7	113.456538471144
saints	1.48225358043244	0.991263059206949	1.78316519965288	25	25	1	7	113.456538471144
exaltation	1.48225358055913	0.991263059207679	1.7831651997586	25	25	1	7	113.45653848071
roi	1.482253580611	0.99126305920809	1.78316519980194	25	25	1	7	113.4565384861
resilient	1.482253580611	0.99126305920809	1.78316519980194	25	25	1	7	113.4565384861
gone	1.482253580611	0.99126305920809	1.78316519980194	25	25	1	7	113.4565384861
celebrating	1.482253580611	0.99126305920809	1.78316519980194	25	25	1	7	113.4565384861
celebrates	1.48225358075836	0.991263059208819	1.78316519992484	25	25	1	7	113.45653849565
corners	1.48225358754594	0.991263059244161	1.78316520558665	25	25	1	7	113.456538958643
showtimes	1.48225358754594	0.991263059244161	1.78316520558665	25	25	1	7	113.456538958643
cinephile	1.48225358767413	0.99126305924498	1.78316520569367	25	25	1	7	113.456538969369
enduring	1.48225358859831	0.991263059249826	1.78316520646459	25	25	1	7	113.456539032849
paths	1.48225358893001	0.991263059251782	1.7831652067414	25	25	1	7	113.456539058478
based	1.56728377990077	0.870278494046067	1.79269715901463	449	377	0.839643652561247	6	6.70882200793385
planning	1.61067612860437	0.807075303937334	1.80156824391459	740	554	0.748648648648649	5	4.1833695758431
analytics	1.53183465729799	0.954909730010365	1.80509556804279	139	131	0.942446043165468	7	21.1777336935413
shows	1.5335846520301	0.956508404138442	1.80742640572991	134	127	0.947761194029851	7	21.9929479521327
we	1.7302767721229	0.592523270583781	1.82891813221132	2287	1135	0.496283340620901	5	1.45412787481797
oasis	1.54351993263395	0.982754925908512	1.8298254088398	52	51	0.980769230769231	7	56.987573419216
tap	1.54351996089014	0.982754926187141	1.8298254328245	52	51	0.980769230769231	7	56.9875743561243
historically	1.54352009450973	0.982754927503237	1.82982554624402	52	51	0.980769230769231	7	56.9875787815737
bask	1.54143029746828	0.991262525021403	1.83265074563185	26	26	1	7	113.449540908513
accurate	1.54149893660558	0.991262793656142	1.83270862322496	26	26	1	7	113.453059781853
shouldn	1.54149893706458	0.991262793658692	1.8327086236124	26	26	1	7	113.453059815259
startups	1.54154790344462	0.991263097293924	1.83274997385657	26	26	1	7	113.457037424098
requires	1.54154790344462	0.991263097293924	1.83274997385657	26	26	1	7	113.457037424098
living	1.54154790344462	0.991263097293924	1.83274997385657	26	26	1	7	113.457037424098
choice	1.54154790344462	0.991263097293924	1.83274997385657	26	26	1	7	113.457037424098
respond	1.54154790345749	0.991263097293984	1.83274997386743	26	26	1	7	113.457037424874
captures	1.54154790345749	0.991263097293984	1.83274997386743	26	26	1	7	113.457037424874
doesn	1.54154790346649	0.991263097294034	1.83274997387502	26	26	1	7	113.457037425528
brilliance	1.54154790356939	0.991263097294623	1.83274997396189	26	26	1	7	113.457037433248
cost	1.54154790356939	0.991263097294623	1.83274997396189	26	26	1	7	113.457037433248
spend	1.54154790356939	0.991263097294623	1.83274997396189	26	26	1	7	113.457037433248
destroyed	1.54154811523355	0.991263098549195	1.83275015267369	26	26	1	7	113.45705386866
precision	1.54154811531542	0.991263098549655	1.83275015274281	26	26	1	7	113.457053874686
bank	1.54154811664367	0.991263098557599	1.83275015386431	26	26	1	7	113.457053978757
donors	1.54154811664367	0.991263098557599	1.83275015386431	26	26	1	7	113.457053978757
baltic	1.54154811675185	0.991263098558207	1.83275015395563	26	26	1	7	113.457053986724
immense	1.5415481197989	0.9912630985762	1.83275015652827	26	26	1	7	113.45705422244
increasingly	1.5415481197989	0.9912630985762	1.83275015652827	26	26	1	7	113.45705422244
bell	1.54156869897533	0.991263217072394	1.83276753004335	26	26	1	7	113.458606593086
traditions	1.66792204785168	0.791590910098069	1.8462340389722	844	626	0.741706161137441	5	3.79825520312267
catering	1.57307715759995	0.968284015660679	1.84719941499198	99	95	0.95959595959596	7	30.5298427853058
hand	1.57307715793574	0.968284015668316	1.84719941528194	99	95	0.95959595959596	7	30.5298427928977
awareness	1.56907289252993	0.976996227704068	1.84838074298025	71	69	0.971830985915493	7	42.4711310447481
thick	1.60081294913101	0.991262940958717	1.88287129571398	27	27	1	7	113.454989404894
fusion	1.60081294918558	0.991262940959004	1.88287129576053	27	27	1	7	113.454989408652
writers	1.60081294918558	0.991262940959004	1.88287129576053	27	27	1	7	113.454989408652
withstood	1.60081294922605	0.991262940959225	1.88287129579505	27	27	1	7	113.454989411554
curates	1.6008129493132	0.991262940959737	1.88287129586942	27	27	1	7	113.454989418255
attractive	1.6008129493132	0.991262940959737	1.88287129586942	27	27	1	7	113.454989418255
breaking	1.6008129493132	0.991262940959737	1.88287129586942	27	27	1	7	113.454989418255
synonymous	1.6008129493132	0.991262940959737	1.88287129586942	27	27	1	7	113.454989418255
suffered	1.6008129500659	0.991262940962302	1.88287129651071	27	27	1	7	113.454989451863
sets	1.60081295008705	0.991262940962873	1.882871296529	27	27	1	7	113.454989459334
worship	1.60081295010654	0.991262940962514	1.88287129654538	27	27	1	7	113.454989454638
manner	1.60081295010654	0.991262940962514	1.88287129654538	27	27	1	7	113.454989454638
forces	1.6008129501113	0.991262940962542	1.88287129654943	27	27	1	7	113.454989455008
exchanging	1.60081295018805	0.991262940962961	1.88287129661491	27	27	1	7	113.454989460498
eateries	1.60081295018805	0.991262940962961	1.88287129661491	27	27	1	7	113.454989460498
stumble	1.60081295018805	0.991262940962961	1.88287129661491	27	27	1	7	113.454989460498
position	1.6008129502096	0.991262940963169	1.88287129663334	27	27	1	7	113.454989463222
conversions	1.60081295031151	0.991262940963615	1.88287129672022	27	27	1	7	113.454989469059
thanks	1.60081295031151	0.991262940963615	1.88287129672022	27	27	1	7	113.454989469059
remains	1.60081295031151	0.991262940963615	1.88287129672022	27	27	1	7	113.454989469059
thought	1.64713639319985	0.946195722830489	1.89956432997309	180	167	0.927777777777778	6	17.5858829930842
artworks	1.63170808139887	0.983380600472306	1.90512694282761	53	52	0.981132075471698	7	59.1706456562185
towards	1.63170809561298	0.983380600617675	1.90512695507677	53	52	0.981132075471698	7	59.1706461825261
biking	1.63170809561298	0.983380600617675	1.90512695507677	53	52	0.981132075471698	7	59.1706461825261
bringing	1.63170963205857	0.983380616343315	1.90512827913305	53	52	0.981132075471698	7	59.1707031173648
read	1.67595631743605	0.916359547493401	1.91011633107414	294	262	0.891156462585034	6	10.9559372293102
align	1.65075814609127	0.969434158302948	1.91436805347646	100	96	0.96	7	31.7162592122054
museums	1.70018126131257	0.90450420733171	1.92581000682808	345	303	0.878260869565217	6	9.47166552639193
fit	1.66255926012695	0.991286433889482	1.93565288402833	28	28	1	7	113.763575247674
popcorn	1.66255936394433	0.991286434480786	1.93565297350134	28	28	1	7	113.763583035552
greeted	1.66255936757089	0.991286434501408	1.93565297662681	28	28	1	7	113.763583307157
faced	1.66255936757089	0.991286434501408	1.93565297662681	28	28	1	7	113.763583307157
humble	1.66255936757089	0.991286434501408	1.93565297662681	28	28	1	7	113.763583307157
land	1.66255957497378	0.991286435682954	1.93565315537315	28	28	1	7	113.763598868923
growing	1.66255957509882	0.99128643568369	1.93565315548092	28	28	1	7	113.763598878612
welcomes	1.6625596237991	0.991286435961145	1.93565319745236	28	28	1	7	113.763602532884
launch	1.66255962400884	0.991286435962223	1.93565319763307	28	28	1	7	113.763602547078
brainstorming	1.66255962521156	0.991286435969166	1.93565319866965	28	28	1	7	113.763602638529
sanctuary	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
photo	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
driving	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
emerged	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
talk	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
produce	1.66255988675152	0.991286437458999	1.93565342407296	28	28	1	7	113.763622260656
illustrious	1.6625598869232	0.991286437459965	1.93565342422091	28	28	1	7	113.76362227337
rewarding	1.66255988694503	0.991286437460136	1.93565342423976	28	28	1	7	113.763622275632
communities	1.74886310692564	0.82988820523161	1.93577803478295	689	533	0.773584905660377	5	4.87848715229603
spelled	1.68905646988518	0.990521462248166	1.95807163444937	31	31	1	7	104.501505209129
central	1.68905646988518	0.990521462248166	1.95807163444937	31	31	1	7	104.501505209129
combined	1.68905654035874	0.990521462638378	1.95807169543812	31	31	1	7	104.501509552405
highlighting	1.6890566101394	0.990521463024751	1.95807175582722	31	31	1	7	104.501513852959
belonging	1.68905666486363	0.990521463327758	1.95807180318629	31	31	1	7	104.501517225599
village	1.68905666486363	0.990521463327758	1.95807180318629	31	31	1	7	104.501517225599
hearts	1.68903839958471	0.99060577220388	1.95809869802197	31	31	1	7	105.448344845656
getting	1.68903841394221	0.990605772342605	1.9580987104768	31	31	1	7	105.448346417584
collective	1.68903842967843	0.990605772491898	1.95809872412625	31	31	1	7	105.448348109262
companies	1.68903852877397	0.990605773444822	1.95809881008726	31	31	1	7	105.448358907074
defending	1.68903859028102	0.990605774035266	1.9580988634414	31	31	1	7	105.448365597554
crafting	1.68903859028102	0.990605774035266	1.9580988634414	31	31	1	7	105.448365597554
establishment	1.68903859028102	0.990605774035266	1.9580988634414	31	31	1	7	105.448365597554
strategically	1.6913794421011	0.991155715893987	1.96039640642181	29	29	1	7	112.067376399648
evolution	1.69137957336311	0.991155716705482	1.96039652008157	29	29	1	7	112.067386773985
leads	1.69137957336311	0.991155716705482	1.96039652008157	29	29	1	7	112.067386773985
recreational	1.69137957354064	0.991155716706433	1.96039652023522	29	29	1	7	112.067386786148
middle	1.69137959677982	0.991155716850366	1.96039654035815	29	29	1	7	112.067388626223
having	1.69137811369562	0.991169249689966	1.96040210289102	29	29	1	7	112.240660747
aligns	1.69137811369562	0.991169249689966	1.96040210289102	29	29	1	7	112.240660747
exhibition	1.69137811710915	0.99116924971555	1.96040210584905	29	29	1	7	112.240661075072
creator	1.69137816167395	0.991169250050207	1.96040214446747	29	29	1	7	112.24066536653
worldwide	1.69137824731872	0.991169250693935	1.96040221868476	29	29	1	7	112.240673621345
testimony	1.69137824877144	0.991169250704717	1.96040221994358	29	29	1	7	112.240673759604
cities	1.69137825061189	0.99116925071816	1.96040222153826	29	29	1	7	112.240673931986
struggles	1.69137825885666	0.991169250780662	1.96040222868321	29	29	1	7	112.240674733487
yet	1.69137829216298	0.991169251030818	1.96040225754541	29	29	1	7	112.240677941344
old	1.74817112980095	0.90249463557726	1.96738376183073	363	316	0.870523415977961	6	9.25584598263169
favorite	1.74962062840692	0.912362164369303	1.97321490525479	323	286	0.885448916408669	6	10.4105967223332
exactly	1.7277785002858	0.961484872255808	1.97728897878551	133	126	0.947368421052632	7	24.9638240496505
source	1.72068362640826	0.983919456642873	1.98213259883134	54	53	0.981481481481482	7	61.1869533753511
marketer	1.72068362788304	0.983919456662345	1.98213260012126	54	53	0.981481481481482	7	61.1869534506561
tours	1.72068362976338	0.983919456682937	1.9821326017638	54	53	0.981481481481482	7	61.1869535302906
intelligent	1.75338034058856	0.978783033409971	2.00807341630073	73	71	0.972602739726027	7	46.1320909969269
advanced	1.8452158005788	0.858610874840738	2.0351987581316	584	474	0.811643835616438	6	6.07267973313785
oneself	1.7786478200609	0.99126277048458	2.03621952351807	30	30	1	7	113.452756246716
point	1.77864782009092	0.991262770484723	2.03621952354436	30	30	1	7	113.452756248596
gained	1.77864782010257	0.991262770484781	2.03621952355457	30	30	1	7	113.452756249349
control	1.77864782011931	0.991262770484858	2.03621952356923	30	30	1	7	113.452756250365
gradually	1.77864782017902	0.991262770485146	2.03621952362153	30	30	1	7	113.45275625413
mesmerized	1.77864782017902	0.991262770485146	2.03621952362153	30	30	1	7	113.45275625413
formats	1.77864782017902	0.991262770485146	2.03621952362153	30	30	1	7	113.45275625413
richness	1.77864782017902	0.991262770485146	2.03621952362153	30	30	1	7	113.45275625413
immersed	1.77864782022	0.991262770485342	2.03621952365742	30	30	1	7	113.452756256703
values	1.7786478202946	0.991262770485699	2.03621952372275	30	30	1	7	113.452756261378
countries	1.77864782034072	0.991262770485928	2.03621952376315	30	30	1	7	113.452756264374
deeply	1.77864782035434	0.991262770485987	2.03621952377507	30	30	1	7	113.452756265145
broader	1.77864782043522	0.991262770486378	2.03621952384592	30	30	1	7	113.452756270267
pay	1.77864782043522	0.991262770486378	2.03621952384592	30	30	1	7	113.452756270267
finds	1.77864782044894	0.991262770486445	2.03621952385794	30	30	1	7	113.452756271148
uses	1.77864782046821	0.991262770486538	2.03621952387481	30	30	1	7	113.452756272366
locally	1.7786478204862	0.991262770486622	2.03621952389057	30	30	1	7	113.452756273467
regions	1.7786478204862	0.991262770486622	2.03621952389057	30	30	1	7	113.452756273467
approach	1.80952257469543	0.984410996133857	2.05996042623193	55	54	0.981818181818182	7	63.1477806142475
lot	1.80952257486771	0.984410996135331	2.05996042638397	55	54	0.981818181818182	7	63.1477806203145
marketplace	1.809522574966	0.984410996136144	2.05996042647069	55	54	0.981818181818182	7	63.1477806236605
complete	1.81782452689768	0.971622637384326	2.06119784593048	102	98	0.96078431372549	7	34.2393565795169
moreover	1.82221312993475	0.967177832102287	2.06298173763528	119	114	0.957983193277311	7	29.4672135952869
true	1.85162446005115	0.945779579755043	2.07918545458103	204	188	0.92156862745098	6	17.4432358783315
moment	1.84171217344876	0.968789355874424	2.08097490275229	114	109	0.956140350877193	7	31.040351233268
against	1.85061527113274	0.97960531303324	2.09389671451881	74	72	0.972972972972973	7	48.032377973235
isn	1.85353904965538	0.991095384518078	2.10187465606549	32	32	1	7	111.301311834316
store	1.85353905102279	0.991095384524679	2.10187465727445	32	32	1	7	111.301311917566
mouthwatering	1.85353905309207	0.991095384534692	2.10187465910397	32	32	1	7	111.301312043845
anyone	1.85353905408018	0.99109538453949	2.10187465997759	32	32	1	7	111.301312104351
console	1.85353906054447	0.991095384571154	2.10187466569306	32	32	1	7	111.301312503691
pair	1.85353766509215	0.991109093582487	2.10187989935133	32	32	1	7	111.474471447616
gigs	1.85353767005534	0.991109093607525	2.10187990373992	32	32	1	7	111.474471764354
english	1.85353767005534	0.991109093607525	2.10187990373992	32	32	1	7	111.474471764354
unearthing	1.85353767070725	0.991109093611053	2.10187990431647	32	32	1	7	111.474471808986
opens	1.85353767275841	0.991109093620977	2.10187990612995	32	32	1	7	111.474471934536
invaders	1.85353767327402	0.991109093623934	2.10187990658603	32	32	1	7	111.474471971938
innovator	1.85353767327402	0.991109093623934	2.10187990658603	32	32	1	7	111.474471971938
encompasses	1.85353767327402	0.991109093623934	2.10187990658603	32	32	1	7	111.474471971938
cannot	1.85353767327402	0.991109093623934	2.10187990658603	32	32	1	7	111.474471971938
corporation	1.85353767398497	0.991109093627811	2.10187990721482	32	32	1	7	111.474472020988
health	1.85353767398497	0.991109093627811	2.10187990721482	32	32	1	7	111.474472020988
ourselves	1.8535376846185	0.991109093681245	2.10187991661717	32	32	1	7	111.474472696956
mundane	1.85353770377146	0.99110909377849	2.10187993355301	32	32	1	7	111.474473927153
enables	1.87408404627926	0.963872476532707	2.10742524506463	135	128	0.948148148148148	7	26.6797273664582
belarusian	1.9882055345401	0.711695622988721	2.11174617493608	1548	941	0.607881136950904	5	2.46855642764271
form	1.87896705813663	0.977783758174925	2.11815445218551	82	80	0.975609756097561	7	44.0121135642
event	1.93429794189645	0.865244034653178	2.11899876534361	579	472	0.815198618307427	6	6.42082176047862
best	1.94293221573894	0.848844558916047	2.12026476652271	665	524	0.78796992481203	6	5.61570627447403
come	1.91408526515381	0.953100617829082	2.13825236817012	181	169	0.933701657458563	7	20.3222425053629
visual	1.89839540668384	0.984862567335253	2.13865831694932	56	55	0.982142857142857	7	65.0614003805867
called	1.89839540668384	0.984862567335253	2.13865831694932	56	55	0.982142857142857	7	65.0614003805867
standout	1.89839540668384	0.984862567335253	2.13865831694932	56	55	0.982142857142857	7	65.0614003805867
talents	1.8983954075382	0.984862567342495	2.13865831771103	56	55	0.982142857142857	7	65.0614004121905
service	1.90715080061733	0.972656636034366	2.14086083338385	103	99	0.961165048543689	7	35.5719448878652
inspiring	1.90715080100326	0.972656636039746	2.1408608337301	103	99	0.961165048543689	7	35.5719448950607
own	1.952895114722	0.887243834117761	2.14499439399851	477	399	0.836477987421384	6	7.86869460464263
tools	1.95099333794534	0.894767079765541	2.14638839256535	441	372	0.843537414965986	6	8.50272973297713
curated	1.92806288109055	0.962336342865013	2.15488229614474	145	137	0.944827586206897	7	25.5507939501465
tournaments	1.9451645194463	0.960429771455438	2.16935251944231	154	145	0.941558441558442	7	24.2715244966013
between	1.95206249495369	0.965010170297331	2.17756575399736	136	129	0.948529411764706	7	27.579733268142
excellent	1.94811490610969	0.980350622184833	2.18088033367834	75	73	0.973333333333333	7	49.8921966591789
species	1.94811490610969	0.980350622184833	2.18088033367834	75	73	0.973333333333333	7	49.8921966591789
came	1.95649695391481	0.991262738386146	2.19328113728968	33	33	1	7	113.452335776969
lastly	1.95649736372673	0.991262740305752	2.19328150372635	33	33	1	7	113.452360922542
unfolded	1.95649736372673	0.991262740305752	2.19328150372635	33	33	1	7	113.452360922542
shifts	1.9564984498992	0.991262745390693	2.19328247493511	33	33	1	7	113.452427531957
bound	1.95649850867191	0.991262745665767	2.19328252748711	33	33	1	7	113.452431135248
centered	1.95649854383631	0.991262745830262	2.19328255892955	33	33	1	7	113.452433290037
besides	1.95649881463591	0.991262747097327	2.19328280106662	33	33	1	7	113.452449887781
liking	1.95649941341247	0.991262749897844	2.19328333646576	33	33	1	7	113.452486572778
friendships	1.95649968569263	0.991262751170982	2.19328357992632	33	33	1	7	113.452503250092
aspect	1.95649981006232	0.991262751752501	2.19328369113205	33	33	1	7	113.452510867626
show	1.95649981006232	0.991262751752501	2.19328369113205	33	33	1	7	113.452510867626
prominence	1.95649981006232	0.991262751752501	2.19328369113205	33	33	1	7	113.452510867626
creators	1.95649981038149	0.991262751753895	2.1932836914174	33	33	1	7	113.452510885878
adrenaline	1.95649981056141	0.991262751754702	2.19328369157825	33	33	1	7	113.452510896455
feels	1.95649981076974	0.991262751755627	2.19328369176451	33	33	1	7	113.452510908565
kayaking	1.95649981104799	0.991262751757016	2.19328369201335	33	33	1	7	113.452510926772
firsthand	1.95650081151909	0.991262756431855	2.19328458658783	33	33	1	7	113.452572164284
kalduny	1.95650091905517	0.991262756934317	2.19328468274156	33	33	1	7	113.45257874623
imagination	1.95650091905517	0.991262756934317	2.19328468274156	33	33	1	7	113.45257874623
heartwarming	1.95650096062309	0.991262757128399	2.19328471990959	33	33	1	7	113.452581288588
industry	1.97231696009451	0.961928186677298	2.19438830369667	150	142	0.946666666666667	7	25.2661510636191
passion	1.98593955073873	0.938987711779172	2.1967370853292	248	225	0.907258064516129	6	15.3901408906447
comes	1.99720744000084	0.941844149828453	2.20814581967785	237	216	0.911392405063291	6	16.1951746393565
soviet	1.99446084183117	0.9592049920922	2.21313087422604	163	154	0.94478527607362	7	23.5128031905297
provoking	1.99606174537415	0.957321823018356	2.21375869601303	171	160	0.935672514619883	7	22.431178900404
adventure	2.03563762010516	0.876748743074587	2.21641802890841	550	450	0.818181818181818	6	7.11350752069945
walking	2.00028515609187	0.973648910962392	2.22466467304619	104	100	0.961538461538462	7	36.949095711863
ahead	2.01681536744044	0.97093344233951	2.23836010860566	116	111	0.956896551724138	7	33.403798746327
enjoyable	2.01681536744044	0.97093344233951	2.23836010860566	116	111	0.956896551724138	7	33.403798746327
favorites	2.00792875680269	0.991239379946984	2.23927072966912	34	34	1	7	113.147171541332
shares	2.00792875680269	0.991239379946984	2.23927072966912	34	34	1	7	113.147171541332
neighboring	2.00793271295199	0.991239396737876	2.23927428453684	34	34	1	7	113.147390319962
lead	2.00793271295199	0.991239396737876	2.23927428453684	34	34	1	7	113.147390319962
domes	2.00793276636242	0.991239396964706	2.2392743325298	34	34	1	7	113.147393275468
worthy	2.00793276636242	0.991239396964706	2.2392743325298	34	34	1	7	113.147393275468
glass	2.00793276650871	0.991239396965376	2.23927433266127	34	34	1	7	113.147393284201
sightseeing	2.00793276950151	0.991239396978073	2.23927433535051	34	34	1	7	113.147393449636
deserves	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
doors	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
answer	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
effortless	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
breathe	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
restored	2.00793328827532	0.991239399179736	2.23927480150391	34	34	1	7	113.1474221365
conquests	2.00793328847471	0.991239399180664	2.23927480168311	34	34	1	7	113.147422148592
entrepreneurial	2.02105163123132	0.977095354789821	2.24485300820669	91	88	0.967032967032967	7	42.659266093132
blogs	2.12162322006518	0.765666239396441	2.25555533695612	1248	825	0.661057692307692	5	3.26741753908767
famous	2.04422385855175	0.981013112012866	2.26742980262088	76	74	0.973684210526316	7	51.6679253955492
engaged	2.07378126363304	0.961398505407906	2.28579435111648	160	151	0.94375	7	24.9057326812629
big	2.06427263848363	0.985588961767907	2.28748926282746	58	57	0.982758620689655	7	68.3912530030634
down	2.06427263848363	0.985588961767907	2.28748926282746	58	57	0.982758620689655	7	68.3912530030634
recommended	2.06427263975752	0.985588961777704	2.28748926398126	58	57	0.982758620689655	7	68.3912530502366
far	2.06427263975752	0.985588961777704	2.28748926398126	58	57	0.982758620689655	7	68.3912530502366
dotted	2.06427286660823	0.985588963468319	2.28748946942396	58	57	0.982758620689655	7	68.391261190796
proud	2.07239730747882	0.991257703519571	2.29726411951964	35	35	1	7	113.38642034603
cravings	2.07239730747882	0.991257703519571	2.29726411951964	35	35	1	7	113.38642034603
surround	2.07239730747882	0.991257703519571	2.29726411951964	35	35	1	7	113.38642034603
voice	2.07239730845217	0.991257703526367	2.29726412040065	35	35	1	7	113.386420434951
reign	2.07239730845217	0.991257703526367	2.29726412040065	35	35	1	7	113.386420434951
